Codigo,CodCompra,RubroC,Item,Stock,Precio,PrecioCba,Marca,Precio5
1735,7065,HERRAMIENTAS>DE CARPINTERIA>GUBIAS>,GUBIAS BLISTER X 6 UNID.,7,1308,1031.72,Publish,1239
1426,501,HERRAMIENTAS>DE CARPINTERIA>GUBIAS>,GUBIAS MINI SURTIDAS EN BLISTER,71,592,393.05,Publish,523
1411,EVOL0223,HERRAMIENTAS>HACHA>>,HACHA 1600 GRS GRANDE TUMBA 5LBS C/CABO,18,3885,3179.43,Publish,3816
1272,EVOL0134,HERRAMIENTAS>HACHA>>,HACHA CAMPING DE 600 GRAMOS CON CABO,14,1609,1157.54,Publish,1540
6261,77322534,HERRAMIENTAS>HACHA>>,"HACHA CON MANGO DE 90CM TAMAÑO 3,5 TRAMONTINA",2,2936,2389.02,Publish,2867
6262,77320544,HERRAMIENTAS>>>,"HACHA CON MANGO DE 90CM TAMAÑO 4,5 TRAMONTINA",8,3731,3051.08,Publish,3662
3178,4966,HERRAMIENTAS>HIDROLAVADORAS>>,HIDROLAVADORA LANZA UNIVERSAL REPUESTO,22,2824,2295.74,Publish,2755
3195,6058,HERRAMIENTAS>HIDROLAVADORAS>>,HIDROLAVADORA MANGUERA 3 METROS UNIVERSAL,1,2171,1751.54,Publish,2102
4700,6059,HERRAMIENTAS>HIDROLAVADORAS>>,HIDROLAVADORA MANGUERA 6 METROS UNIVERSAL,0,2817,2289.6,Publish,2748
347,3471111,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 18D. BAHCO BIMETALICA 300MM,156,192,92.22,Publish,123
4906,SMFR-2318X50,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 18D. SIN PAR AC. RAP. FLEXIBLE 300,150,232,121.98,Publish,163
11,SMAA-2018,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 18D. SIN PAR ACERO ALEADO 300,0,189,89.61,Draft,120
1283,SMAR-2118X50,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 18D. SIN PAR ACERO RAPIDO 300,140,266,148.02,Publish,197
14,SMAB-2218X50,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 18D. SIN PAR BIMETALICA 300MM,140,249,135.14,Publish,180
986,986111,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 24D. BAHCO BIMETALICA 300MM,0,192,92.22,Draft,123
4907,SMRF-2324X50,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 24D. SIN PAR AC. RAP. FLEXIBLE 300,320,232,121.98,Publish,163
12,SMAA-2024X50,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 24D. SIN PAR ACERO ALEADO 300,0,189,89.61,Draft,120
240,SMAR-2124X50,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 24D. SIN PAR ACERO RAPIDO 300,120,266,147.95,Publish,197
15,SMAB-2224X50,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 24D. SIN PAR BIMETALICA 300MM,570,249,135.14,Publish,180
124,124111,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 32D. BAHCO BIMETALICA 300MM,188,192,92.22,Publish,123
4908,SMFR-2332X50,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 32D. SIN PAR AC. RAP. FLEXIBLE 300,0,217,110.82,Draft,148
241,SMAR-2132X50,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 32D. SIN PAR ACERO RAPIDO 300,238,266,147.95,Publish,197
16,SMAB-2232X50,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA 32D. SIN PAR BIMETALICA 300MM,476,249,135.14,Publish,180
3062,5373,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. BREMEN MADERA T144D,155,210,105.83,Publish,141
1278,5374,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. BREMEN MADERA T244D,52,216,109.82,Publish,147
3063,5364,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. BREMEN MADERA U144D,33,210,105.83,Publish,141
3064,5365,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. BREMEN MADERA U244D,40,216,109.82,Publish,147
3065,5369,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. BREMEN METAL T118A,60,306,177.69,Publish,237
3066,5370,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. BREMEN METAL T118B,25,306,177.69,Publish,237
424,5371,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. BREMEN METAL T118G,50,306,177.69,Publish,237
1884,5360,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. BREMEN METAL U118A,20,306,177.69,Publish,237
875,5361,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. BREMEN METAL U118B,55,306,177.69,Publish,237
486,5362,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. BREMEN METAL U118G,45,306,177.69,Publish,237
4902,CALA-462214,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. SIN PAR MULTIUSO .50MM 14D.,225,283,160.82,Publish,214
4903,CALA-462218,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. SIN PAR MULTIUSO .50MM 18D.,233,283,160.82,Publish,214
4904,CALA-46241014,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. SIN PAR MULTIUSO 100MM 14D.,189,395,244.79,Publish,326
4905,CALA-462418,HERRAMIENTAS>HOJAS DE SIERRA>CALADORAS>,HOJA DE SIERRA CALAD. SIN PAR MULTIUSO 100MM 18D.,120,395,244.79,Publish,326
485,SMHJ-2000,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA JUNIOR 32D. SIN PAR,117,132,47.01,Publish,63
1816,1816111,HERRAMIENTAS>HOJAS DE SIERRA>DE ARCO>,HOJA DE SIERRA JUNIOR IMPORTADA,0,161,68.69,Draft,92
6512,3004,HERRAMIENTAS>>>,HORMIGONERA 130LTS. .3/4 MOTOR STD LINCE,0,23828,19798.77,Draft,23759
6513,3051,HERRAMIENTAS>HORMIGONERAS>MAQUINAS>,HORMIGONERA 130LTS. LINCE CON MOTOR .3/4 WEG,13,40491,33684.32,Publish,40422
6515,3052,HERRAMIENTAS>HORMIGONERAS>MAQUINAS>,HORMIGONERA 130LTS. LINCE CON MOTOR 1HP WEG,9,42902,35693.55,Publish,42833
6516,3005,HERRAMIENTAS>>>,HORMIGONERA 130LTS. SIN MOTOR LINCE,0,29169,24249.88,Draft,29100
6517,3015,HERRAMIENTAS>>>,HORMIGONERA 200LTS VOLTEO 1HP MOTOR STD LINCE,0,74248,61815.06,Draft,74179
6518,3027,HERRAMIENTAS>HORMIGONERAS>MAQUINAS>,HORMIGONERA 250LTS VOLTEO LINCE CON MOTOR 1HP WEG,0,153135,127554.88,Publish,153066
6519,3028,HERRAMIENTAS>HORMIGONERAS>MAQUINAS>,HORMIGONERA 400LTS VOLTEO LINCE CON MOTOR 2HP WEG,2,203176,169255.51,Publish,203107
6533,3101,HERRAMIENTAS>HORMIGONERAS>REPUESTOS>,HORMIGONERA REPUESTO: CORONA P/HORMIGONERA 130L,6,3544,2612.55,Publish,3475
6535,3145,HERRAMIENTAS>HORMIGONERAS>REPUESTOS>,HORMIGONERA REPUESTO: EJE PIÑON P/HORMIGONERA 130L,9,555,365.33,Publish,486
6531,3114,HERRAMIENTAS>HORMIGONERAS>REPUESTOS>,HORMIGONERA REPUESTO: MOTOR 1HP P/VOLTEO 250LTS,0,24317,18231.43,Draft,24248
6529,3112,HERRAMIENTAS>>>,HORMIGONERA REPUESTO: MOTOR 1HP STD,0,6738,5013.86,Draft,6669
6530,3198,HERRAMIENTAS>HORMIGONERAS>REPUESTOS>,HORMIGONERA REPUESTO: MOTOR 1HP WEG Z0470,3,14639,10954.18,Publish,14570
6532,3223,HERRAMIENTAS>HORMIGONERAS>REPUESTOS>,HORMIGONERA REPUESTO: MOTOR 2HP P/VOLTEO 400LTS,1,37141,27873.18,Publish,37072
6527,3100,HERRAMIENTAS>HORMIGONERAS>REPUESTOS>,HORMIGONERA REPUESTO: MOTOR 3/4 HP STD,0,7897,5885.4,Draft,7828
6528,3197,HERRAMIENTAS>HORMIGONERAS>REPUESTOS>,HORMIGONERA REPUESTO: MOTOR 3/4 HP WEG Z0450,2,11576,8651.7,Publish,11507
6534,3102,HERRAMIENTAS>HORMIGONERAS>REPUESTOS>,HORMIGONERA REPUESTO: PIÑON P/HORMIGONERA 130L,8,1207,855.34,Publish,1138
6536,3103,HERRAMIENTAS>HORMIGONERAS>REPUESTOS>,HORMIGONERA REPUESTO: POLEAS P/HORMIGONERA 130L,8,2351,1715.57,Publish,2282
6537,3104,HERRAMIENTAS>HORMIGONERAS>REPUESTOS>,HORMIGONERA REPUESTO: TACHO P/HORMIGONERA 130L,2,12581,9407.43,Publish,12512
1688,1688,HERRAMIENTAS>>>,HORQUILLA 3DTS CABO LARGO METAL,0,143,55.37,Draft,74
1307,1307,HERRAMIENTAS>>>,JUEGO DE ARANDELAS ESTRELLA Y GROVER X 720 C2784,0,2445,1785.89,Draft,2376
1151,2788,HERRAMIENTAS>DE FIJACION>ABRAZADERAS>,JUEGO DE CHAVETAS CURVAS EN CAJA PLASTICA,4,3105,2282.66,Publish,3036
1108,2787,HERRAMIENTAS>DE FIJACION>ABRAZADERAS>,JUEGO DE CHAVETAS RECTAS EN CAJA PLASTICA,2,3326,2448.38,Publish,3257
1933,3856,HERRAMIENTAS>DE FIJACION>ABRAZADERAS>,JUEGO DE O RINGS VARIOS CAJA PLASTICA X 404 UNID.,10,5093,3776.81,Publish,5024
1109,1109,HERRAMIENTAS>>>,JUEGO DE O RINGS X 225 EN CAJA PLASTICA,0,69,0,Draft,0
1606,CI-251-78,HERRAMIENTAS>KIT DE ARANDELAS>>,JUEGO DE O RINGS X 50 EN BLISTER,0,535,350.31,Draft,466
1110,1110,HERRAMIENTAS>>>,JUEGO DE RESORTES X 200 EN CAJA PLASTICA,0,69,0,Draft,0
1111,6875,HERRAMIENTAS>DE FIJACION>ABRAZADERAS>,JUEGO DE SEGURO SEEGER X 225 EN CAJA PLASTICA,4,2594,1898.46,Publish,2525
1564,TL36849,HERRAMIENTAS>BOCALLAVES>>,"JUEGO DE TUBO X 11 1/2"" 8 A 24MM CAJA MET.",6,6182,4596.01,Publish,6113
459,EVOL1292,HERRAMIENTAS>BOCALLAVES>>,"JUEGO DE TUBO X 11 DE 1/2"" 10 A 22MM C/ CRIQUE ROT",13,4011,3284.5,Publish,3942
1521,1236,HERRAMIENTAS>DESTORNILLADORES>KITS>,JUEGO DE TUBO X 21 Y DESTORNILLADORES,0,811,557.69,Draft,742
1646,1604,HERRAMIENTAS>TUBOS>>,JUEGO DE TUBO X 24 C/ CRIQUE CAJA CHAPA,1,11963,9911.35,Publish,11894
1404,EVOL0225,HERRAMIENTAS>>>,JUEGO DE TUBOS X 25 C/CRIQUE Y BRAZO,0,7484,5575.18,Draft,7415
4755,50000,HERRAMIENTAS>KIT DE ARANDELAS>>,JUEGO KIT 1 ARANDELAS DE FIBRA Y GOMA 430UNIDADES,3,4427,3276.51,Publish,4358
4756,50001,HERRAMIENTAS>KIT DE ARANDELAS>>,JUEGO KIT 2 ARANDELAS DE FIBRA 410UNIDADES,4,4915,3642.96,Publish,4846
4757,50002,HERRAMIENTAS>KIT DE ARANDELAS>>,JUEGO KIT 3 ARANDELAS DE PLASTICO 420UNIDADES,4,4915,3642.96,Publish,4846
4758,50003,HERRAMIENTAS>KIT DE ARANDELAS>>,JUEGO KIT 4 ARANDELAS DE GOMA 400UNIDADES,5,4427,3276.51,Publish,4358
1873,A60DS12C,HERRAMIENTAS>>>,LAMPARA LED CLASICA BAW 12W E27 CALIDA,0,260,143.13,Draft,191
1726,1726,HERRAMIENTAS>>>,LAMPARA LED PHILIPS 160W TUREFORCE,0,898,622.77,Draft,829
405,8745,HERRAMIENTAS>DE CARPINTERIA>LAPICES>,LAPIZ CARPINTERO 18 X .1CM (PRECIO X 12 UNIDADES),120,373,228.16,Publish,304
2426,EVOL1361,HERRAMIENTAS>DE CARPINTERIA>LAPICES>,"LAPIZ CARPINTERO 24 X 1,5CM (PRECIO X 12 UNIDADES)",85,839,578.8,Publish,770
1476,EVOL0205,HERRAMIENTAS>CORTADORAS>DE CERAMICA>,LAPIZ CORTACERAMICA DE WIDIA ROTTWEILER,62,334,220.31,Publish,265
1751,1751,HERRAMIENTAS>>>,"LIMA DE 10"" JUEGO X 5 COD.1053",0,2751,2015.81,Draft,2682
1723,7031,HERRAMIENTAS>LIMAS>>,"LIMA DE 8"" BLISTER X 5 UNID.",5,2462,1798.98,Publish,2393
202,8325,HERRAMIENTAS>LIMAS>>,"LIMA DE 8"" PLANA",2,535,350.31,Publish,466
201,201,HERRAMIENTAS>>>,"LIMA DE 8"" REDONDA C1766",0,907,629.64,Draft,838
200,200,HERRAMIENTAS>>>,"LIMA DE 8"" SEMIREDONDA C1769",0,907,629.64,Draft,838
1439,420,HERRAMIENTAS>LIMAS>>,LIMA MINI JUEGO X 6 PARA CERRAJERO,13,967,674.67,Publish,898
3524,5623,HERRAMIENTAS>LIMAS>CALADORAS>,LIMA MINI MATRICERO JGO.C/CABO X 6 PZ (CAJA PL),0,1640,1181.2,Draft,1571
494,301,HERRAMIENTAS>DE CONSTRUCCION>LLANAS>,LLANA DENTADA 06X06MM DE ACERO,22,578,382.4,Publish,509
1780,302,HERRAMIENTAS>DE CONSTRUCCION>LLANAS>,LLANA DENTADA 08X08MM DE ACERO,0,578,382.4,Publish,509
493,304,HERRAMIENTAS>DE CONSTRUCCION>LLANAS>,LLANA DENTADA 10X10MM DE ACERO,36,578,382.4,Publish,509
1349,303,HERRAMIENTAS>DE CONSTRUCCION>LLANAS>,LLANA DENTADA 12X12MM DE ACERO,20,578,382.4,Publish,509
1918,305,HERRAMIENTAS>DE CONSTRUCCION>LLANAS>,LLANA LISA METAL 12X30,0,578,382.4,Publish,509
2210,61225,HERRAMIENTAS>DE CONSTRUCCION>LLANAS>,LLANA LISA PLASTICA 12X25 CM NACIONAL,41,462,295.29,Publish,393
3240,EVOL1918,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" .6 MM",0,582,385.42,Draft,513
3241,EVOL1919,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" .7 MM",0,597,396.86,Draft,528
3511,3511,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" 1/4"" MYR1946",0,3995,2951.68,Draft,3926
3254,EVOL1932,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" 20 MM",0,72,1.96,Draft,3
3255,EVOL1933,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" 21 MM",0,714,484.79,Draft,645
3256,EVOL1934,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" 22 MM",0,72,1.96,Draft,3
3257,EVOL1935,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" 23 MM",0,72,1.96,Draft,3
3258,MYR1936,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" 24 MM",0,1158,818.4,Draft,1089
3259,MYR1937,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" 25 MM",0,1269,902.14,Draft,1200
3260,MYR1938,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" 26 MM",0,1416,1012.62,Draft,1347
3261,MYR1939,HERRAMIENTAS>>>,"LLAVE COMBINADA ""KETTLER"" 27 MM",0,1735,1252.53,Draft,1666
